Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-January-2018,355.50,356.50,350.70,352.60,352.805076662854535685,2665176,5607,940287623.00,2027973,76.09,5.80,-2.90
29-January-2018,360.00,365.65,355.10,357.30,361.579272536285120839,6302170,9065,2278734044.00,5777506,91.67,10.55,-2.70
25-January-2018,353.85,362.70,352.25,358.30,356.466915245476751958,1609684,8320,573799090.00,742938,46.15,10.45,4.45
24-January-2018,359.10,359.10,351.65,352.65,354.729396673915328419,979951,13547,347617427.00,468917,47.85,7.45,-6.45
23-January-2018,352.25,364.55,351.05,362.05,359.507170595581921785,1024880,14738,368451709.00,432519,42.20,13.50,9.80
22-January-2018,353.00,353.00,344.80,351.30,348.504804313875022096,684489,5346,238547705.00,247624,36.18,8.20,-1.70
19-January-2018,346.60,355.00,340.95,353.55,349.664129726902584178,17406536,11976,6086441262.00,341201,1.96,14.05,6.95
18-January-2018,350.00,354.80,343.80,346.10,347.577639911161689396,1362025,16692,473409435.00,372618,27.36,11.00,-3.90
17-January-2018,330.00,344.00,330.00,343.10,339.673222125969474216,1081643,11178,367405163.00,217562,20.11,14.00,13.10
16-January-2018,329.50,340.65,326.55,334.15,334.379738254369823262,1183057,9730,395590290.00,426884,36.08,14.10,4.65
15-January-2018,319.30,330.60,319.30,329.45,327.750856434105014856,1412543,11003,462962178.00,698891,49.48,11.30,10.15
12-January-2018,309.45,318.75,309.00,317.60,315.071203184069237012,460794,5467,145182920.00,181239,39.33,9.75,8.15
11-January-2018,312.00,312.00,308.50,309.45,309.459929912922987583,347853,6639,107646565.00,213586,61.40,3.50,-2.55
10-January-2018,312.50,315.80,310.50,312.00,311.919625497780621914,245339,3011,76526049.00,104982,42.79,5.30,-0.50
9-January-2018,315.00,315.40,311.00,312.15,312.148213980956429056,310551,2998,96937940.00,127118,40.93,4.40,-2.85
8-January-2018,313.00,318.45,312.80,314.15,315.733172084708109316,380365,3755,120093848.00,166467,43.77,5.65,1.15
5-January-2018,313.25,315.15,311.70,312.60,312.923291918280465514,432210,2140,135248576.00,283118,65.50,3.45,-0.65
4-January-2018,315.00,315.75,311.50,314.80,314.225921184927957336,451538,2806,141884944.00,208340,46.14,4.25,-0.20
3-January-2018,310.00,316.50,310.00,315.05,315.022270220676077336,523165,4376,164808626.00,245381,46.90,6.50,5.05
2-January-2018,310.20,311.85,307.75,309.25,309.489537535601806277,570898,5983,176686958.00,254385,44.56,4.10,-0.95
1-January-2018,312.00,313.90,309.10,310.55,311.750051233279546679,502603,3286,156686511.00,173772,34.57,4.80,-1.45
